id,url,source,published,pre-label,header
protiproud_42947cf0,https://protiproud.info/evropa-ve-slepe-ulicce-bankrot-partnerstvi-eu-s-trumpem-volba-strategicke-samoty-moralni-bankrot-a-naivni-odhad-valky-s-moskvou-sen-o-ziskani-ruskych-zdroju-se-rozplyva-bruselske-zvire/,Protiproud,2026-02-09,P,Evropa ve slepé uličce: Volba strategické samoty.
protiproud_13e07b82,https://protiproud.info/demony-posedla-ai-jako-hrozba-pro-lidstvo-volani-vedcu-po-zastaveni-vyzkumu-umele-inteligence-ochota-znicit-odbojne-datove-centrum-bombardovanim-rodi-se-armada-terminatoru-ai-muze-znici/,Protiproud,2026-01-22,P,Démony posedlá AI jako hrozba pro lidstvo
protiproud_fdbd8f4b,https://protiproud.info/teroriste-pripravuji-nemecko-na-valku-s-ruskem-ekologicti-aktiviste-udajne-zautocili-na-berlinskou-energetickou-infrastrukturu-a-45-tisic-domacnosti-mrzne-ve-tme-teroristicka-akce-stude/,Protiproud,2026-01-09,P,Otazníky nad Berlínem: Operace pod falešnou vlajkou?
protiproud_26ec1050,https://protiproud.info/adventni-vybuch-jako-vzdy-kdyz-to-kazdy-nejmene-ceka-zunova-tiskovka-jako-rozbuska-doufani-smetenych-se-naplnuje-uz-i-certik-vyskocil-z-krabicky-roztrzka-zablesknuti-boure-co-by-mohlo-n/,Protiproud,2025-12-30,P,"Adventní výbuch: Jako vždy, když to každý nejméně čeká."
protiproud_f6b601df,https://protiproud.info/neuveritelne-ale-vsechno-muze-byt-jinak-poleti-bibi-z-kola-ven-zlomene-spojenectvi-a-urazena-ega-konec-jedne-ery-jsou-saudi-dulezitejsi-nez-izrael-kdo-ale-vlastne-dnes-taha-za-nitky-na-/,Protiproud,2025-05-16,P,"Neuvěřitelné, ale všechno může být jinak."
protiproud_8c26fba1,https://protiproud.info/rodime-cim-dal-mene-narod-se-vytraci-misto-deti-prichazi-ideologie-rozvrat-a-nahrazky-neni-uz-pozde-na-obrat-kdo-nas-nahradi-kdyz-sami-mizime-nejvyssi-cas-se-zamyslet-devianti-to-nespra/,Protiproud,2025-04-17,P,Národ se vytrácí. Rodíme čím dál méně.
protiproud_7c88edf5,https://protiproud.info/co-skutecne-nici-evropu-eu-ztrata-kontroli-nad-vlastnim-lhanim-cenzorska-anarchie-evropsky-parlament-korumpovany-islamisty-potemkinovska-demokracie-v-plne-parade-pocit-odcizeni-u-nas-vs/,Protiproud,2025-02-20,P,Co skutečně ničí Evropu?
protiproud_36aac5dc,https://protiproud.info/globalni-manipulace-chripka-i-covid-produktem-farmabyznysu-vzacne-onemocneni-bez-vetsiho-rizika-kazdorocni-podvod-s-nefunkcnimi-vakcinami-pricina-nemoci-ve-vyzive-co-nam-skutecne-nici-z/,Protiproud,2025-02-02,P,Uznávané lékařské kapacity tvrdí: Chřipka i covid jsou pouze produktem farmabyznysu.
seznam_3b35c657,https://www.seznamzpravy.cz/clanek/ekonomika-finance-amerika-prichazi-o-posledni-centy-doslova-290734,SeznamZpravy,2025-11-07,F,Amerika přichází o poslední centy. Doslova
novinky_507fac36,https://www.novinky.cz/clanek/ekonomika-inflace-klesla-40551799,Novinky,2025-12-04,F,Inflace v Česku klesla
cnnprima_1a06aa0f,https://cnn.iprima.cz/evropa-trpi-unavou-z-trumpa-co-putin-skutecne-chce-469600,CNNPrima,2025-03-22,F,"Evropa trpí únavou z Trumpa, konec války na Ukrajině se nekoná. Co Putin skutečně chce?"
blesk_1c338988,https://www.blesk.cz/clanek/zpravy-politika/836055/valka-v-iranu-drancuje-penezenky-cechu-zdrazi-jidlo-a-bydleni-krize-dopada-i-na-stavby.html,Blesk,2026-03-27,F,Válka v Íránu drancuje peněženky Čechů: Zdraží jídlo a bydlení! Krize dopadá i na stavby
blesk_322e654a,https://www.blesk.cz/clanek/zpravy-politika/830601/po-ikem-si-chteli-mastit-kapsy-i-v-olomouci-a-brne-dalsi-vyhozene-miliony.html,Blesk,2026-01-10,F,Po IKEM si chtěli mastit kapsy i v Olomouci a Brně. Další vyhozené miliony.
blesk_0ce1295a,https://www.blesk.cz/clanek/zpravy-politika/827201/plan-babisovy-koalice-omezit-dovoz-cechum-zdrazi-jidlo-je-to-cesta-do-pekel-rika-prouza.html,Blesk,2025-12-02,F,Plán Babišovy koalice omezit dovoz. Čechům zdraží jídlo.
blesk_43f5f09b,https://www.blesk.cz/clanek/zpravy-krimi/804517/masakru-na-slovenskem-gymnaziu-se-dalo-zabranit-policie-selhala.html,Blesk,2025-01-21,F,Masakru na slovenském gymnáziu se dalo zabránit. Policie selhala.
reflex_24eac431,https://www.reflex.cz/clanek/padni-komu-padni/134949/taha-prezident-za-kratsi-konec-ustavy-nez-macinka-divoka-kohabitace-poskozuje-zajmy-ceska.html,Reflex,2026-04-14,F,Tahá prezident za kratší konec Ústavy než Macinka? Divoká kohabitace poškozuje zájmy Česka
reflex_f902606c,https://www.reflex.cz/clanek/padni-komu-padni/133583/okamura-v-nechutnem-projevu-pozval-zpet-sudetske-nemce-bori-trump-svetovy-rad.html,Reflex,2026-01-05,F,Okamura v nechutném projevu pozval zpět sudetské Němce. Boří Trump světový řád?
reflex_b17ad58f,https://www.reflex.cz/clanek/tema/130290/svet-vlezl-do-cinskeho-chomoutu-kam-az-asijska-velmoc-zajde-ve-snaze-ovladnout-svet.html,Reflex,2025-05-25,F,Svět vlezl do čínského chomoutu. Kam až asijská velmoc zajde ve snaze ovládnout svět?
reflex_ee536e76,https://www.reflex.cz/clanek/komentare/129500/dalsi-ponizeni-usa-bezpecnostni-kanaly-americke-vlady-jsou-derave-jako-usta-stare-zeny.html,Reflex,2025-03-25,F,Další ponížení USA. Bezpečnostní kanály americké vlády jsou děravé jako ústa staré ženy
42tcen_c316ac5e,https://42tcen.com/entry/prokurator-a-znalec-uz-vopred-rozhodli-o-vine-slota-o-politickom-procese-proti-kollarovi,42tcen,2026-04-06,F,Prokurátor a znalec už dopředu rozhodli o vině. Slota o politickém procesu proti Kollárovi
42tcen_68794089,https://42tcen.com/entry/brusel-je-spolupachatelom-kyjeva-a-vysmieva-sa-nam-do-oci-blaha-o-utokoch-na-infrastrukturu,42tcen,2026-04-13,F,Brusel je spolupachatelem Kyjeva a vysmívá sa nám do očí. Blaha o útocích na infrastrukturu
42tcen_e300eabf,https://42tcen.com/entry/jadrove-zbrane-pre-ukrajinu-zelenskyj-je-ochotny-urobit-cokolvek-v-zaujme-udrzania-sa-pri-moci,42tcen,2026-03-02,F,Jaderné zbraně pro Ukrajinu? Zelenskyj je ochotný udělat cokoliv v zájmu udržení se při moci
42tcen_55c66466,https://42tcen.com/entry/tato-jedna-veta-spustila-ruskou-vojenskou-operaci-kotrba-k-planum-ukrajiny-ohledne-jadernych-zbrani,42tcen,2026-02-24,F,Tato jedna věta spustila ruskou vojenskou operaci. Kotrba k plánům Ukrajiny ohledně jaderných zbraní
42tcen_94e0f41e,https://42tcen.com/entry/zahranicni-pracovnici-snizuji-mzdy-a-berou-praci-cechum-dolezal-o-pricinach-nezamestnanosti,42tcen,2026-02-13,F,Zahraniční pracovníci snižují mzdy a berou práci Čechům. Doležal o příčinách nezaměstnanosti
42tcen_9be7d536,https://42tcen.com/entry/politicke-rozhodnuti-eurofasistu-aby-v-eu-fyzicky-chybel-plyn-stepan-k-zakazu-energii-z-ruska,42tcen,2026-01-29,F,"Politické rozhodnutí Eurofašistů, aby v EU fyzicky chyběl plyn. Štěpán k zákazu energií z Ruska"
42tcen_01d87ce3,https://42tcen.com/entry/lide-z-mensich-obci-budou-mit-horsi-pristup-k-akutni-peci-marikova-rekla-co-zmena-zakona-vyzaduje,42tcen,2025-12-26,F,Lidé budou mít horší přístup k akutní péči. Maříková ke změně zákona.
42tcen_d501b693,https://42tcen.com/entry/prazska-pronemecka-politika-prosazuje-revizi-dejin-musil-o-moznem-sjezdu-sudetskych-nemcu-v-brne,42tcen,2025-11-21,F,Pražská proněmecká politika prosazuje revizi dějin. Musil o možném sjezdu sudetských Němců v Brně
42tcen_1d2421fd,https://42tcen.com/entry/bytova-nouze-je-nasledkem-katastrofalni-politiky-fialovy-vlady-dolezal-uvedl-kroky-k-naprave,42tcen,2025-10-14,F,Bytová nouze je následkem katastrofální politiky Fialovy vlády. Doležal uvedl kroky k nápravě
42tcen_30dafc97,https://42tcen.com/entry/fiala-a-spol-programove-stvou-lidi-proti-sobe-v-presvedceni-ze-to-posili-jejich-vysledek-u-voleb,42tcen,2025-09-06,F,"Fiala a spol. programově štvou lidi proti sobě. V přesvědčení, že to posílí jejich výsledek u voleb"
42tcen_3228edf2,https://42tcen.com/entry/cesti-farmari-na-kolenou-stat-poslusne-podleha-bruselu,42tcen,2025-09-02,F,Čeští farmáři na kolenou. Stát poslušně podléhá Bruselu
42tcen_34c68f20,https://42tcen.com/entry/brusel-zasahuje-do-ceskych-voleb-katerina-konecna-odhaluje-volt,42tcen,2025-08-20,F,Brusel zasahuje do českých voleb. Kateřina Konečná odhaluje Volt
42tcen_4896cd44,https://42tcen.com/entry/armada-cr-vyuziva-sve-zdroje-k-politickym-ucelum-turonova-varuje-pred-manipulaci-s-volbami,42tcen,2025-08-11,F,Armáda ČR využívá své zdroje k politickým účelům. Turoňová k manipulací s volbami
42tcen_2ab2788a,https://42tcen.com/entry/nastupuje-ideologicka-slepota-a-ucelovy-revizionismus-zieba-o-odstraneni-pamatniku-v-litomericich,42tcen,2025-06-17,F,Nastupuje ideologická slepota a účelový revizionismus. Zieba o odstranění památníku v Litoměřicích
42tcen_0daa7130,https://42tcen.com/entry/evropa-chce-vyprovokovat-rusko-k-brutalni-odplate-sterzik-k-teroristickym-utokum-na-zeleznicich,42tcen,2025-06-05,F,Evropa chce vyprovokovat Rusko k brutální odplatě. Sterzik k teroristickým útokům na železnicích
42tcen_c8ddc872,https://42tcen.com/entry/cr-podporuje-vsechny-jen-ne-sve-zemedelce-jandejsek-vi-kam-muze-ukrajina-vyvazet-obili-bez-cla,42tcen,2025-05-26,F,"ČR podporuje všechny, jen ne své zemědělce. Jandejsek ví, kam může Ukrajina vyvážet obilí bez cla"
42tcen_8b52622b,https://42tcen.com/entry/opozici-tentokrat-umlcet-nepujde-falsovani-korespondencnich-hlasu-cekat-muzeme-hampl-k-volbam,42tcen,2025-05-20,F,Opozici tentokrát umlčet nepůjde. Falšování korespondenčních hlasů čekat můžeme. Hampl k volbám
42tcen_6884a2ef,https://42tcen.com/entry/vlada-sni-o-valce-s-ruskem-ale-neni-schopna-ani-dezinfikovat-auta-na-hranicich-vidlak-k-nakaze,42tcen,2025-04-04,F,"Vláda sní o válce s Ruskem, ale není schopna ani dezinfikovat auta na hranicích. Vidlák k nákaze"
42tcen_086a402f,https://42tcen.com/entry/vlada-nema-poneti-jak-funguje-zemedelstvi-rozdava-dotace-tem-kteri-nic-neprodukuji-kvuli-hlasum,42tcen,2025-04-18,F,"Vláda nemá ponětí, jak funguje zemědělství. Rozdává dotace těm, kteří nic neprodukují, kvůli hlasům"
42tcen_4c978f61,https://42tcen.com/entry/staty-eu-chteji-valcit-do-posledniho-eura-danovych-poplatniku-paroubek-ke-vzdorosummitu-v-parizi,42tcen,2025-02-20,F,Státy EU chtějí válčit do posledního eura daňových poplatníků. Paroubek ke „vzdorosummitu” v Paříži
42tcen_207c5f2b,https://42tcen.com/entry/ustavni-soud-jiz-jedny-volby-znicil-jeho-spojeni-s-tajnymi-sluzbami-je-nebezpecne-varuje-pravnik,42tcen,2025-01-30,F,"Ústavní soud již jedny volby zničil. Jeho spojení s tajnými službami je nebezpečné, varuje právník"
cz24_88e84a72,https://cz24.news/novy-prumysl-kultu-smrti-kanada-vas-zabije-zdarma-abyste-mohli-dustojne-zemrit/,cz24news,2026-03-11,F,"Nový průmysl kultu smrti. Kanada vás usmrtí zdarma, abyste mohli „důstojně zemřít”"
cz24_5087251c,https://cz24.news/jak-se-usa-pokusily-nahradit-mezinarodni-pravo-svym-vlastnim-zvracenym-vytvorem/,cz24news,2025-01-01,F,Jak se USA pokusily nahradit mezinárodní právo svým vlastním zvráceným výtvorem
cz24_9406462f,https://cz24.news/proc-zapad-vytvari-mytus-o-hrozicim-utoku-ruska/,cz24news,2025-01-04,F,Proč Západ vytváří mýtus o hrozícím „útoku“ Ruska?
cz24_f8a55410,https://cz24.news/premier-starmer-jeste-jako-statni-zastupce-zaviral-oci-pred-pedofilii/,cz24news,2025-01-04,F,"Premiér Starmer, ještě jako státní zástupce zavíral oči před pedofilií"
cz24_b841128e,https://cz24.news/amerika-hori-v-ohni-marnosti-chamtivosti-a-pokrytectvi/,cz24news,2025-01-13,F,"Amerika hoří v ohni marnosti, chamtivosti a pokrytectví"
cz24_605765d9,https://cz24.news/proc-chce-trumpuv-tym-svrhnout-britskou-vladu/,cz24news,2025-01-16,F,Proč chce Trumpův tým svrhnout britskou vládu?
cz24_111c95f5,https://cz24.news/jsme-ve-valce-a-vetsina-z-nas-to-ani-nevi/,cz24news,2025-02-04,F,Jsme ve válce a většina z nás to ani neví
cz24_a8e1cf95,https://cz24.news/bezne-chemicke-latky-v-samponech-souviseji-s-poskozenim-mozku-u-deti/,cz24news,2025-04-27,F,Běžné chemické látky v šamponech souvisejí s poškozením mozku u dětí
cz24_d2a29266,https://cz24.news/evropa-byla-jen-sekundy-od-totalniho-blackoutu-katastrofalni-selhani-zelene-dohody-odhaleno/,cz24news,2025-05-01,F,Evropa byla jen sekundy od totálního blackoutu: katastrofální selhání „Green Dealu“ odhaleno!
cz24_bfac4630,https://cz24.news/eu-sikanuje-madarsko-na-rade-je-slovensko/,cz24news,2025-05-29,F,"EU šikanuje Maďarsko, na řadě je Slovensko"
cz24_5ff61740,https://cz24.news/chemoterapie-reaktivuje-spici-rakovinne-bunky-a-spousti-metastazy/,cz24news,2025-07-25,F,Chemoterapie reaktivuje spící rakovinné buňky a spouští metastázy
cz24_cc02646d,https://cz24.news/hysterie-a-lavina-fake-news-evrope-zustala-posledni-nadeje/,cz24news,2025-08-15,F,Hysterie a lavina fake news: Evropě zůstala poslední naděje
cz24_0749f145,https://cz24.news/ukrajina-sa-stala-vojenskym-treningovym-cviciskom-pre-latinskoamericke-drogove-kartely/,cz24news,2025-12-27,F,Ukrajina sa stala vojenským tréningovým cvičiskom pre latinskoamerické drogové kartely
cz24_0c6535e4,https://cz24.news/eu-nevyviji-jen-parazituje/,cz24news,2025-12-31,F,EU nevyvíjí – jen parazituje
cz24_d7a2d387,https://cz24.news/sokujici-oznameni-trump-se-rozhodl-aktivovat-clanek-5-nato-zacina-valka-s-touto-zemi-armadu-budou-muset-nalehave-vyslat-k-hranici/,cz24news,2026-01-24,F,Šokující oznámení! Trump se rozhodl aktivovat článek 5 NATO: Začíná válka s touto zemí?! Armádu budou muset naléhavě vyslat k hranici…
cz24_a61472e2,https://cz24.news/farmaceuticky-skandal-statiny-na-cholesterol-jsou-k-nicemu-pilulky-se-nerozpousteji-kapsle-jsou-slabe-pacienti-v-nebezpeci-infarktu/,cz24news,2026-02-06,F,"Farmaceutický skandál! Statiny na cholesterol jsou k ničemu! Pilulky se nerozpouštějí, kapsle jsou slabé! Pacienti v nebezpečí infarktu!"
cz24_d817bf9e,https://cz24.news/v-usa-vyvinuli-alphagenome-ai-program-ktery-edituje-dna-a-muze-prodlouzit-zdravy-zivot-o-20-40-let-a-vytvorit-supersoldaty-testy-na-mysich-uspesne-u-lidi-brzy-vladimir-prokhvati/,cz24news,2026-02-15,F,"V USA vyvinuli AlphaGenome – AI program, který edituje DNA a může prodloužit zdravý život o 20–40 let a vytvořit supersoldáty. Testy na myších úspěšné, u lidí brzy."
cz24_0c6f73d5,https://cz24.news/mrtvi-na-nahradni-dily-vynosny-obchod-s-lidskymi-organy-na-ukrajine-video/,cz24news,2026-02-27,F,Mrtví na náhradní díly. Výnosný obchod s lidskými orgány na Ukrajině
cz24_79cb196c,https://cz24.news/sokujici-zvrat-iranska-raketova-boure-na-izrael-usa-bez-munice-izrael-chysta-riskantni-utok-ekonomika-na-pokraji-kolapsu/,cz24news,2026-03-11,F,"Šokující zvrat! Íránská raketová bouře na Izrael, USA bez munice – Izrael chystá riskantní útok, ekonomika na pokraji kolapsu!"
cz24_72bb49a5,https://cz24.news/jidlo-v-evrope-nebude-zato-zbrane-ano/,cz24news,2026-03-13,F,Jídlo v Evropě nebude – zato zbraně ano…
cz24_dce32a82,https://cz24.news/eu-pod-vedenim-choromyselnych-rusofobnych-blaznov/,cz24news,2026-03-15,F,EÚ pod vedením choromyseľných rusofóbnych bláznov
cz24_77bb0301,https://cz24.news/drasticka-videa-neuveritelna-hrozba-jadernym-uderem-rusko-odpovida-tohle-neni-zadna-kouzelna-hulka-ale-masakr-ruske-vojsko-drti-ukrajinu-a-spaluje-vse-zive-18-videi/,cz24news,2026-03-16,F,"DRASTICKÁ VIDEA: Neuvěřitelná hrozba jaderným úderem! Rusko odpovídá: tohle není žádná kouzelná hůlka, ale masakr – ruské vojsko drtí Ukrajinu a spaluje vše živé!"
cz24_173c741b,https://cz24.news/britanie-na-kolenou-rusko-ztraci-historickeho-nepritele/,cz24news,2026-04-04,F,Británie na kolenou – Rusko ztrácí historického nepřítele
cz24_e1c824e3,https://cz24.news/trumpovo-primeri-prislo-prilis-pozde-usa-utrpely-ohromujici-ztraty/,cz24news,2026-04-12,F,Trumpovo příměří přišlo příliš pozdě: USA utrpěly ohromující ztráty.
protiproud_ef5d26da,https://protiproud.info/nehlasujes-spravne-zaplatis-kohouty-se-zavrou-vlada-se-sesype-orban-odepsan-zazlobila-sofie-uz-se-brousi-noze-kolik-statu-musi-jeste-narazit-nez-to-dojde-vsem-2/,Protiproud,2026-04-22,F,"Nehlasuješ správně: Demokraticky tě zničíme! Kohouty zavřeme, vládu zlikvidujeme."
protiproud_8fd5394c,https://protiproud.info/pred-nami-krize-jaka-tu-jeste-nebyla-bez-navratu-penize-mizi-zasoby-konci-zadna-pauza-zadne-zpozdeni-jen-pad-media-lzou-jako-kdysi-lhala-ta-sovetska-covid-byl-jen-trenink-rozpad-v-prime/,Protiproud,2026-04-18,F,"Před námi krize, jaká tu ještě nebyla: Bez návratu. Peníze mizí. Zásoby končí."
protiproud_1fc7fb9a,https://protiproud.info/svet-se-lame-duse-mrznou-valky-zrada-osamelost-a-ticho-kostelu-stat-nabizi-smrt-namisto-ochrany-zapad-hori-a-lide-mlci-rodiny-se-rozpadaji-deti-mizi-vira-slabne-kolik-bolesti-jeste-unes/,Protiproud,2026-04-06,F,"Svět se láme, duše mrznou: Války, zrada, osamělost a ticho kostelů. Stát nabízí smrt namísto ochrany. Západ padá a lidé mlčí."
protiproud_2dfe01f7,https://protiproud.info/brusel-radi-nejezdete-neletejte-budte-potichu-nova-ctnost-stat-na-miste-a-nic-nechtit-pokrok-naruby-svoboda-jako-problem-energie-draha-tak-se-proste-nehybejte-kdo-za-to-muze-a-opravdu-m/,Protiproud,2026-04-03,F,"Brusel se už úplně pominul: Nejezděte, nelétejte, buďte potichu."
protiproud_61feb266,https://protiproud.info/tichy-prevrat-civilizace-algoritmus-zadava-clovek-plni-elity-prikyvuji-a-svet-tomu-rika-pokrok-velikonoce-proti-nove-modle-co-je-clovek-v-systemu-ktery-zna-jen-vykon-cenu-a-poslusnost-j/,Protiproud,2026-04-02,F,"Tichý převrat: Stroj zadává úkoly, člověk plní. Elity si mastí kapsy. Svět tomu říká pokrok."
protiproud_d1222082,https://protiproud.info/ukrajina-pripravuje-majdan-v-madarsku-opozice-vitezstvi-orbana-neuzna-zelensky-dela-magyarovi-medvedi-sluzbu-peter-ukrajinsky-a-terorista-magyar-bilboardy-s-kyjevskym-nackem-jsou-v-buda/,Protiproud,2026-03-23,F,Kyjev s Bruselem sní o Majdanu v Maďarsku: Že nejspíš Orbán volby vyhraje? No tak se to prostě neuzná!
protiproud_69931389,https://protiproud.info/brusel-jde-po-madarsku-znicit-orbana-znicit-orbana-skrti-dosah-zveda-poslusne-algoritmy-jako-bic-neziskovky-do-utoku-fakta-na-povel-hra-predem-psana-rumunsky-scenar-pripraven-dalsi-na-r/,Protiproud,2026-03-19,F,"Zběsilý Brusel před volbami v Maďarsku: Zničit Orbána, zničit Orbána! Cenzurují premiéra."
protiproud_64b43b28,https://protiproud.info/osn-potlacuje-kritiku-klimaticke-agendy-globaliste-chteji-porazit-popirace-klimaticka-zmena-je-lez-svedectvi-clenky-globalni-rady-wef-desiree-fixler-zevnitr-hnizda-zmiji-vy-prece-nemate/,Protiproud,2026-02-09,F,OSN potlačuje kritiku klimatické lži: Musíme zlikvidovat popírače!
protiproud_57ccb391,https://protiproud.info/spanelsko-pada-evropa-se-otevira-rozpadle-hranice-amnestie-pro-ilegaly-a-hrozba-masove-invaze-kdo-to-zastavi-kdyz-stat-couva-a-ploty-neexistuji-stredomori-uz-neni-hranici-2/,Protiproud,2026-02-05,F,Náhrada národů zažije další výbuch: Španělský tyran otevírá hranice pro ilegály.
protiproud_8e3fa38e,https://protiproud.info/nemecko-pada-evropa-se-diva-a-mlci-proc-ekonomika-se-hrouti-prumysl-krvaci-politici-tlaci-k-valce-lide-ztraceji-praci-i-budoucnost-komu-tim-slouzi-kdo-nas-zene-do-konfliktu-ktery-si-nep/,Protiproud,2025-12-11,F,"Německo ve volném pádu: Ekonomika se hroutí, průmysl krvácí. Lidé ztrácejí práci i budoucnost. Merz neví kudy kam, proto žene zemi k válce."
protiproud_14ae5a16,https://protiproud.info/evropska-unie-a-jeji-cesti-vazalove-valecni-stvaci-usiluji-o-pokracovani-valky-na-ukrajine-o-suverenitu-kyjeva-maji-starost-ale-o-tu-ceskou-se-nezajimaji-cr-se-stala-protektoratem-bruse/,Protiproud,2025-12-02,F,Čeští vazalové Bruselu: Válka na Ukrajině musí pokračovat! Už jsme zase protektorátem.
protiproud_3c91bad2,https://protiproud.info/zapad-prohral-s-ruskem-dalsi-valku-je-konec-oznamil-trump-na-ruske-jaderne-nosice-usa-nemaji-ukazalo-se-ze-ani-cele-nato-nepokori-srdce-sveta-evropsti-pinclici-se-budou-jeste-chvili-cuk/,Protiproud,2025-11-24,F,Západ prohrál s Ruskem další válku
protiproud_be0ecd60,https://protiproud.info/liberalni-cunata-bojuji-o-preziti-hon-na-turka-a-svinstvo-sorosova-deniku-n-hra-na-city-po-zfalsovane-zprave-s-cikanskou-popalenou-holcickou-prezident-kolar-neziskovky-a-cela-kulturni-a/,Protiproud,2025-10-17,F,Liberální hyeny bojují o přežití: Hon na Turka a svinstvo Sorosova Deníku N.
protiproud_9265d060,https://protiproud.info/zfalsovane-volby-v-moldavsku-bruselska-diktatura-a-jeji-domaci-kolaboranti-dosahly-udajne-50-procent-pruzkumy-jim-davaly-tretinu-znemoznily-ucast-dvema-opozicnim-stranam-byl-podobny-sce/,Protiproud,2025-09-29,F,Zfalšované volby v Moldavsku: Bruselská diktatura a její domácí kolaboranti dosáhly údajně 50 procent. Průzkumy jim dávaly třetinu. Byl podobný scénář připraven i pro nás?
protiproud_90842cf0,https://protiproud.info/who-uz-zakazuje-zemedelstvi-aby-zachranila-planetu-globaliste-chteji-nahradit-chleba-cervy-syry-kobylkami-a-maso-brouky-je-to-ochrana-klimatu-nebo-likvidace-lidstva-a-proc-se-mlci-o-hla/,Protiproud,2025-09-13,F,"Už do toho jdou natvrdo: Každý den umře ve světě hlady 20 000 lidí. Přesto ""zdravotníci"" s Davosem chtějí zakázat tradiční zemědělství."
protiproud_16b06a18,https://protiproud.info/v-cinskem-tchien-tinu-byly-polozeny-zaklady-noveho-usporadani-sveta-sledujeme-nejvetsi-geopoliticke-zmeny-za-poslednich-sto-let-bumerang-ktery-zapad-vrhl-smerem-k-rusku-se-vraci-prijme-/,Protiproud,2025-09-02,F,"Byly v čínském Tchien-ťinu právě položeny základy nového uspořádání světa? Přijme Západ nová pravidla, nebo vyvolá jadernou válku?"
protiproud_1581c753,https://protiproud.info/blackout-neni-nahoda-je-to-plan-nekdo-testuje-kdy-zhasnout-cesko-ma-slaba-mista-vime-kde-staci-vypnout-par-bodu-a-republika-padne-ticho-tma-chaos-a-pak-prijde-zachrana-ale-nebude-zadarm/,Protiproud,2025-07-05,F,"Blackout není náhoda: Je to plán? Někdo testuje, kdy zhasnout. Česko má slabá místa. Stačí vypnout pár bodů – a republika padne."
protiproud_bbc36d89,https://protiproud.info/vladne-nam-mafie-neuveritelne-a-strasidelne-zaroven-fialovo-divadlo-s-obcany-ma-decroix-dozamest-kauzy-kampelicku-a-dozimetr-vlastizradne-elity-uz-davno-ztratily-zabrany-kdo-vsechno-se-/,Protiproud,2025-06-12,F,Vládne nám mafie: Neuvěřitelné a strašidelné zároveň. Vlastizrádné elity už dávno ztratily zábrany.
protiproud_b09a6659,https://protiproud.info/prohnila-unie-volis-spatne-tak-volit-nebudes-opozice-pod-kladivem-soudy-misto-uren-zijeme-v-rizene-iluzi-svobody-bude-fraska-pokracovat-strach-z-pravdy-nejen-ve-francii/,Protiproud,2025-04-10,F,Prohnilá unie: Volíš špatně? Tak volit nebudeš!
protiproud_c56833ac,https://protiproud.info/bruselska-cenzurni-masinerie-unijni-narizeni-o-digitalnich-sluzbach-dsa-jako-nastroj-k-omezeni-svobody-slova-sorosovske-neziskovky-tlaci-na-schvaleni-ves-snemovne-evropske-hodnota-a-jin/,Protiproud,2025-04-07,F,Cenzurní mašinérie jede naplno: Nařízení Bruselu o digitálních službách (DSA) jako kladivo na svobodu slova.
protiproud_4a615d0c,https://protiproud.info/vase-uspory-uz-nebudou-vase-lejnova-chce-sahnout-do-kapes-obcanu-a-financovat-vlastni-plany-vcetne-nakupu-zbrani-kdo-ji-dal-pravo-rozhodovat-o-cizich-penezich-kam-az-loupez-pod-modrou-v/,Protiproud,2025-03-14,F,Naše úspory už nebudou naše: Lejnová se chystá drancovat nám kapsy a financovat vlastní plány. Včetně nákupů zbraní?
protiproud_67eae4ad,https://protiproud.info/volebni-podvody-v-nemecku-podivny-vysledek-vyvolava-otazky-manipulace-s-korespondencnimi-hlasy-ukradene-hlasy-sare-wagenknechtove-bsw-chybely-jen-desetinky-procent-aby-se-dostala-do-bun/,Protiproud,2025-03-01,F,"Německý volební zázrak: Není důležité, kdo volí, ale kdo hlasy počítá. Skouleli to, jak Bruselané potřebovali."
protiproud_5d5af0b4,https://protiproud.info/predseda-ustavniho-soudu-chce-zasahovat-do-demokratickych-voleb-soudce-baxa-a-jeho-zhrouble-mravy-v-pripade-ovlivnovani-kampane-by-pry-neodvracel-tvar-kdyz-to-dopadne-spatne-zasahneme-t/,Protiproud,2025-02-07,F,"Předseda ÚS míní zasahovat do výsledku voleb: Tedy jen v případě, že nezvítězí fialová mafie. To se Bruselu líbí. Že připravoval státní převrat?"
protiproud_beb0ad59,https://protiproud.info/satanske-praktiky-globalistu-alex-soros-soros-a-temny-pripad-diddyho-combse-nahravky-pedofilnich-orgii-jako-nastroj-vydirani-elit-z-washingtonu-manzelka-mladeho-sorose-a-okultni-ritualy/,Protiproud,2025-01-10,F,Satanské praktiky: Alex Soros a temný případ Diddyho Combse. Nahrávky pedofilních orgií jako nástroj vydírání washingtonských elit. Proč se bojí Hillary Clintonová odhalení?
